ID,sentence
707,未按规定对炸药库进行例行检查,
708,蒲县公安局民爆科及曹村派出所对六分部爆炸物品的管理使用虽然经常检查,
709,但在检查中不认真、不细致,
710,没有及时发现事故隐患,
711,2013年11月20日上午,
712,施工现场在实施混凝土浇筑前,
713,项目技术负责人赵俊峰和项目总监刘明章在明知该分部分项工程没有按照住建部危险性较大分部分项工程管理办法建质〔2009〕87号和建筑施工模板安全技术规范JGJ162-2008的要求组织编制高支模的安全专项施工方案的情况下,
714,也未确认高支模是否具备混凝土浇筑的安全生产条件,
715,未签署混凝土浇筑令,
716,未制定和落实模板支撑体系位移的检测监控及施工应急救援预案等安全保证措施,
717,便开始实施混凝土浇筑,
718,下午18时20分许,
719,混凝土浇筑到C、D轴交9、10轴之间,
720,梁板浇筑将近完成90%,
721,据对整个作业面已浇筑的混凝土重量及模板、钢筋等施工荷载计算,
722,此时作业面的施工总荷载约7.7KN/㎡,
723,超过高支模的实际承载力,
724,由于满堂支撑架没有承载力设计值,
725,事故发生后因全力组织抢救,
726,现场满堂支撑架全部被应急拆除,
727,难以依据现场原基础处理、搭设方法、模板及支架的主要结构强度、纵横支撑间距及截面构造等各项要素推算出该高支模的相对承载力,
728,导致高支模先从大梁比较集中、施工荷载比较大的C轴交11轴区间坍塌,
729,作业面上12人瞬间坠落,
730,沧州博信公司安全生产主体责任落实不到位,
731,一是未能落实有限空间作业管理制度,
732,未能严格督促从业人员认真执行安全管理制度及安全操作规程,
733,未能督促从业人员在下井作业过程中佩戴劳动防护用品,
734,二是安全教育培训不到位,
735,从业人员缺乏有限作业空间作业场所危害因素辨识能力,
736,安全意识淡薄,
737,三是应急救援预案停留在纸面,
738,未进行过演练,
739,从业人员缺乏应急救援和自我防护常识,
740,沧州高新建投公司安全管理职责履行不到位、安全管理制度不健全,
741,一是未制定安全生产责任制、现场安全管理等规章制度,
742,未能及时发现、督促和整改施工单位有限空间作业过程中的违章行为,
743,二是签订合同时未与施工单位签订专门的安全管理协议,
744,未明确建设单位与施工单位的安全管理职责,
745,三是未建设施工设计的毒气探测探头、风机、除臭设施等安全防护措施的情况下,
746,验收并同意通水,
747,四是在工人进入管道砸管通水、收拾撤场等过程中,
748,未安排安全管理人员现场监护,
749,沧州市高新区城市建设管理局履行监管职责不到位,
750,按照高新区各部门工作职责,
751,高新区城市建设管理局负有全区范围内建设工程的质量、安全监督管理职责,
752,含建筑、市政、园林,
753,且与沧州高新建投公司为一套班子、两块牌子,
754,片面认为临时性建筑无须报建,
755,相关工作人员直接负责临时污水提升泵站项目管理,
756,未能及时发现并督促施工企业消除项目施工过程中存在的安全隐患,
757,天鸿建筑公司违反建筑拆除工程安全技术规范JGJ147-2014中5.0.1条,
758,拆除工程开工前应根据工程特点、构造情况、工程量等编制施工组织设计或安全专项施工方案的规定,
759,未制订W2a桁架梁标高调整专项安全施工方案,
760,施工人员仅凭经验作业,
761,为事故发生埋下了隐患,
762,天鸿建筑公司施工现场管理不到位,
763,违反建筑拆除工程安全技术规范JGJ147-2014中5.0.5条,
764,拆除工程前必须对施工作业人员进行书面安全技术交底的规定,
765,作业前未进行书面安全技术交底,
766,违反建筑拆除工程安全技术规范JGJ147-2014中4.5.4条,
767,施工单位必须在拆除施工现场划分危险区域并设置警戒线和相关安全标志应派专人监管,
768,未在施工警戒区现场安排专人进行现场监管,
769,致使其他施工人员进入施工警戒区,
770,作业人员违反安全施工操作规定,
771,高处作业时安全带未系挂在可靠的系挂点上,
772,天鸿建筑公司安全管理不到位,
773,安全管理人员未认真履行安全监管职责,
774,安全监管和巡查不到位,
775,对现场作业人员违规操作的行为未及时发现和有效制止,
776,天鸿建筑公司安全教育培训不到位,
777,致使员工安全意识淡薄,
778,未执行安全操作规程,
779,对违章作业的危险性认识不足,
780,自我防范意识不强,
781,中厚板公司安全管理不到位,
782,项目施工建设前,
783,未按规定办理施工许可及工程质量、安全监督等相关备案手续,
784,对外委施工单位安全生产管理,
785,协调不到位,
786,安全检查走过场,
787,未对施工现场实施有效的安全管控,
788,对施工人员违规行为未及时发现和制止,
789,三环监理公司安全巡视不到位,
790,对天鸿建筑公司未编制W2a桁架梁标高调整专项安全施工方案擅自组织施工的行为没有及时发现和制止,
791,对施工人员违章作业行为未及时发现和制止,
792,负有安全生产监督管理职责的属地党委,
793,政府及有关部门履行职责不到位,
794,河北乐亭经济开发区管委会落实安全生产党政同责、一岗双责、齐抓共管不到位,
795,对本辖区内中厚板公司钢轧系统改造工程钢水接受跨接长工程安全生产监管不到位,
796,对本辖区内打非治违工作组织不力,
797,乐亭县住房和城乡建设局未按照住房和城乡建设部建筑工程施工许可管理办法的要求,
798,认真履行安全监管职责,
799,对中厚板公司钢轧系统改造工程钢水接受跨接长工程项目未办理施工许可及工程质量,
800,安全监督等相关备案手续擅自施工的行为没有及时查处,
801,安全监管不到位,
802,德诚建设公司供热站项目部未按规定组织专家对专项方案进行论证,
803,违反危险性较大的分部分项工程安全管理办法第九条之规定,
804,施工单位应当在危险性较大的分部分项工程施工前编制专项方案,
805,对于超过一定规模的危险性较大的高大模板支撑体系分部分项工程,
806,施工单位未组织专家对专项方案进行论证,
807,德诚建设公司供热站项目部未严格按照规范要求进行施工作业,
808,现场实测架体脚手架管壁厚度为2.5mm,
809,低于钢管脚手架扣件规范规范要求,
810,违反建筑施工扣件式钢管脚手架安全技术规范6.9.1条规定,
811,步距偏大,
812,立杆间距偏大,
813,现场实际测量步距1.9m,
814,部分立杆间距1.4 m×1.4m,
815,均超出规范标准,
816,局部虽设有少量竖向剪刀撑,
817,但数量不够,
818,不符合规范要求,
819,高大模板支撑系统搭设不符合相关规定,
820,违反建筑施工模板安全技术规范规定,
821,未设置水平剪刀撑,
822,梁底无立杆,
823,扫地杆接两跨设置一道单向扫地杆,
824,未双向设置,
825,未设置拉结点,
826,纵横向水平杆大部分采用搭接且搭接长度不够,
827,立杆接头采用同步同跨内对接,
828,且距离主节点大于三分之一,
829,从而引起立杆局部失稳,
830,违反混凝土浇筑施工规范要求,
831,在四层作业面采取梁、板、柱整体浇筑,
832,造成模板支撑体系整体失稳、坍塌,
833,德诚建设公司供热站项目部未制定专项施工方案,
834,未对高大模板支撑系统的危险性较大的分部分项工程制定专项施工方案,
835,未执行建设工程高大模板支撑系统施工安全监督管理导则之要求,
836,德诚建设公司安全管理制度不健全,
837,对职工安全教育培训不到位,
838,供热站项目施工现场脚手架搭设、模板支护及混凝土浇筑施工管理混乱,
839,现场技术管理不到位,
840,施工工序安排不合理,
841,未安排专职安全管理人员进行现场监督管理,
842,作业现场安全管控缺失,
843,安泰监理公司现场监理人员不具备上岗资格,
844,对供热站项目监理工作管理不到位,
845,在该项目总监因长期请假不能正常履职的情况下,
846,未及时安排新的总监对施工现场综合监理,
847,现场监理人员不具备监理资格,
848,无证上岗,
849,安泰监理公司供热站项目安全管理存在漏洞,
850,对施工现场存在的事故隐患未及时进行有效的制止和按规定上报,
851,对施工单位存在的危险性较大的分部分项工程施工方案在未进行专家论证,
852,高大模板支撑体系,
853,未经监理审批的情况下,
854,施工单位强行施工等问题缺乏有效监管,
855,在混凝土浇筑作业过程中又未对浇筑顺序不当等重大隐患及时纠正,
856,未认真履行旁站监理职责,
857,履职不到位,
858,德诚建设公司和安泰监理公司均未严格落实安全生产大检查要求,
859,对安全生产大检查工作重视程度不够,
860,日常安全检查不到位,
861,没有严格落实隐患排查治理制度,
862,隐患排查治理工作存在盲区,
863,安全巡检走过场,
